20240318_155955 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionDirect.ts --no-compile --network fuji | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionDirect/fuji/20240318_155955/deploy-20240318_155955.log
20240318_160144 - Deployment finished with 0 error(s)
20240318_160212 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionDirect.ts --no-compile --network sepolia | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionDirect/sepolia/20240318_160212/deploy-20240318_160212.log
20240318_160240 - Deployment finished with 0 error(s)
20240318_160416 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionDirect.ts --no-compile --network sepolia | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionDirect/sepolia/20240318_160416/deploy-20240318_160416.log
20240318_160646 - Deployment finished with 0 error(s)
20240318_160657 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionDirect.ts --no-compile --network mumbai | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionDirect/mumbai/20240318_160657/deploy-20240318_160657.log
20240318_160838 - Deployment finished with 0 error(s)
20240318_160858 - Executing: bun hardhat run scripts/strategies/deployDirectGrants.ts --no-compile --network fuji | tee ./reports/deployment-logs/strategies/deployDirectGrants/fuji/20240318_160858/deploy-20240318_160858.log
20240318_161128 - Executing: bun hardhat run scripts/strategies/deployDirectGrants.ts --no-compile --network mumbai | tee ./reports/deployment-logs/strategies/deployDirectGrants/mumbai/20240318_160858/deploy-20240318_160858.log
20240318_161333 - Deployment finished with 0 error(s)
20240318_161821 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionDirect.ts --no-compile --network base-testnet | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionDirect/base-testnet/20240318_161821/deploy-20240318_161821.log
20240318_161826 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionDirect.ts --no-compile --network celo-testnet | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionDirect/celo-testnet/20240318_161821/deploy-20240318_161821.log
20240318_162016 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionDirect.ts --no-compile --network arbitrum-sepolia | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionDirect/arbitrum-sepolia/20240318_161821/deploy-20240318_161821.log
20240318_162151 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionDirect.ts --no-compile --network optimism-sepolia | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionDirect/optimism-sepolia/20240318_161821/deploy-20240318_161821.log
20240318_162335 - Deployment finished with 0 error(s)
20240318_162455 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionDirect.ts --no-compile --network sepolia | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionDirect/sepolia/20240318_162455/deploy-20240318_162455.log
20240318_162640 - Deployment finished with 0 error(s)
20240318_162700 - Executing: bun hardhat run scripts/strategies/deployDirectGrants.ts --no-compile --network arbitrum-sepolia | tee ./reports/deployment-logs/strategies/deployDirectGrants/arbitrum-sepolia/20240318_162700/deploy-20240318_162700.log
20240318_162841 - Executing: bun hardhat run scripts/strategies/deployDirectGrants.ts --no-compile --network optimism-sepolia | tee ./reports/deployment-logs/strategies/deployDirectGrants/optimism-sepolia/20240318_162700/deploy-20240318_162700.log
20240318_163029 - Deployment finished with 0 error(s)
20240318_163036 - Executing: bun hardhat run scripts/strategies/deployDirectGrants.ts --no-compile --network celo-testnet | tee ./reports/deployment-logs/strategies/deployDirectGrants/celo-testnet/20240318_163036/deploy-20240318_163036.log
20240318_163215 - Deployment finished with 0 error(s)
20240318_122828 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionDirect.ts --no-compile --network optimism-mainnet | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionDirect/optimism-mainnet/20240318_122828/deploy-20240318_122828.log
20240318_122952 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionDirect.ts --no-compile --network celo-mainnet | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionDirect/celo-mainnet/20240318_122828/deploy-20240318_122828.log
20240318_123105 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionDirect.ts --no-compile --network arbitrum-mainnet | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionDirect/arbitrum-mainnet/20240318_122828/deploy-20240318_122828.log
20240318_123224 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionDirect.ts --no-compile --network base | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionDirect/base/20240318_122828/deploy-20240318_122828.log
20240318_123350 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionDirect.ts --no-compile --network polygon | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionDirect/polygon/20240318_122828/deploy-20240318_122828.log
20240318_123509 - Deployment finished with 0 error(s)
20240318_123527 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionDirect.ts --no-compile --network mainnet | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionDirect/mainnet/20240318_123527/deploy-20240318_123527.log
20240318_123606 - Executing: bun hardhat run scripts/strategies/deployDirectGrants.ts --no-compile --network optimism-mainnet | tee ./reports/deployment-logs/strategies/deployDirectGrants/optimism-mainnet/20240318_123606/deploy-20240318_123606.log
20240318_123728 - Executing: bun hardhat run scripts/strategies/deployDirectGrants.ts --no-compile --network celo-mainnet | tee ./reports/deployment-logs/strategies/deployDirectGrants/celo-mainnet/20240318_123606/deploy-20240318_123606.log
20240318_123842 - Executing: bun hardhat run scripts/strategies/deployDirectGrants.ts --no-compile --network arbitrum-mainnet | tee ./reports/deployment-logs/strategies/deployDirectGrants/arbitrum-mainnet/20240318_123606/deploy-20240318_123606.log
20240318_123956 - Executing: bun hardhat run scripts/strategies/deployDirectGrants.ts --no-compile --network base | tee ./reports/deployment-logs/strategies/deployDirectGrants/base/20240318_123606/deploy-20240318_123606.log
20240318_124120 - Executing: bun hardhat run scripts/strategies/deployDirectGrants.ts --no-compile --network polygon | tee ./reports/deployment-logs/strategies/deployDirectGrants/polygon/20240318_123606/deploy-20240318_123606.log
20240318_124241 - Deployment finished with 0 error(s)
20240318_150734 - Executing: bun hardhat run scripts/core/deployRegistry.ts --no-compile --network avalanche | tee ./reports/deployment-logs/core/deployRegistry/avalanche/20240318_150734/deploy-20240318_150734.log
20240318_151043 - Deployment finished with 0 error(s)
20240318_151058 - Executing: bun hardhat run scripts/core/deployContractFactory.ts --no-compile --network avalanche | tee ./reports/deployment-logs/core/deployContractFactory/avalanche/20240318_151058/deploy-20240318_151058.log
20240318_151255 - Deployment finished with 0 error(s)
20240318_151307 - Executing: bun hardhat run scripts/core/deployAllo.ts --no-compile --network avalanche | tee ./reports/deployment-logs/core/deployAllo/avalanche/20240318_151307/deploy-20240318_151307.log
20240318_151514 - Deployment finished with 0 error(s)
20240318_151526 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionDirect.ts --no-compile --network avalanche | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionDirect/avalanche/20240318_151526/deploy-20240318_151526.log
20240318_151639 - Deployment finished with 0 error(s)
20240318_151751 - Executing: bun hardhat run scripts/strategies/deployDirectGrants.ts --no-compile --network avalanche | tee ./reports/deployment-logs/strategies/deployDirectGrants/avalanche/20240318_151751/deploy-20240318_151751.log
20240318_151917 - Deployment finished with 0 error(s)
20240318_153529 - Executing: bun hardhat run scripts/core/deployRegistry.ts --no-compile --network scroll | tee ./reports/deployment-logs/core/deployRegistry/scroll/20240318_153529/deploy-20240318_153529.log
20240318_153531 - Deployment finished with 0 error(s)
20240318_153711 - Executing: bun hardhat run scripts/core/deployRegistry.ts --no-compile --network scroll | tee ./reports/deployment-logs/core/deployRegistry/scroll/20240318_153711/deploy-20240318_153711.log
20240318_153821 - Deployment finished with 0 error(s)
20240318_153836 - Executing: bun hardhat run scripts/core/deployContractFactory.ts --no-compile --network scroll | tee ./reports/deployment-logs/core/deployContractFactory/scroll/20240318_153836/deploy-20240318_153836.log
20240318_154023 - Deployment finished with 0 error(s)
20240318_154246 - Executing: bun hardhat run scripts/core/deployAllo.ts --no-compile --network scroll | tee ./reports/deployment-logs/core/deployAllo/scroll/20240318_154246/deploy-20240318_154246.log
20240318_154454 - Deployment finished with 0 error(s)
20240318_154524 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionDirect.ts --no-compile --network scroll | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionDirect/scroll/20240318_154524/deploy-20240318_154524.log
20240318_154552 - Deployment finished with 0 error(s)
20240318_154639 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionDirect.ts --no-compile --network scroll | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionDirect/scroll/20240318_154639/deploy-20240318_154639.log
20240318_154707 - Deployment finished with 0 error(s)
20240318_154817 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionDirect.ts --no-compile --network scroll | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionDirect/scroll/20240318_154817/deploy-20240318_154817.log
20240318_154842 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionDirect.ts --no-compile --network scroll | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionDirect/scroll/20240318_154842/deploy-20240318_154842.log
20240318_155002 - Deployment finished with 0 error(s)
20240318_155014 - Executing: bun hardhat run scripts/strategies/deployDirectGrants.ts --no-compile --network scroll | tee ./reports/deployment-logs/strategies/deployDirectGrants/scroll/20240318_155014/deploy-20240318_155014.log
20240318_155042 - Deployment finished with 0 error(s)
20240318_155137 - Executing: bun hardhat run scripts/strategies/deployDirectGrants.ts --no-compile --network scroll | tee ./reports/deployment-logs/strategies/deployDirectGrants/scroll/20240318_155137/deploy-20240318_155137.log
20240318_155206 - Deployment finished with 0 error(s)
20240318_155831 - Executing: bun hardhat run scripts/core/deployRegistry.ts --no-compile --network fantom | tee ./reports/deployment-logs/core/deployRegistry/fantom/20240318_155831/deploy-20240318_155831.log
20240318_160038 - Executing: bun hardhat run scripts/core/deployRegistry.ts --no-compile --network fantom-testnet | tee ./reports/deployment-logs/core/deployRegistry/fantom-testnet/20240318_155831/deploy-20240318_155831.log
20240318_160039 - Deployment finished with 0 error(s)
20240318_160159 - Executing: bun hardhat run scripts/core/deployRegistry.ts --no-compile --network ftmTestnet | tee ./reports/deployment-logs/core/deployRegistry/ftmTestnet/20240318_160159/deploy-20240318_160159.log
20240318_160401 - Deployment finished with 0 error(s)
20240318_160420 - Executing: bun hardhat run scripts/core/deployContractFactory.ts --no-compile --network ftmTestnet | tee ./reports/deployment-logs/core/deployContractFactory/ftmTestnet/20240318_160420/deploy-20240318_160420.log
20240318_160558 - Executing: bun hardhat run scripts/core/deployContractFactory.ts --no-compile --network fantom | tee ./reports/deployment-logs/core/deployContractFactory/fantom/20240318_160420/deploy-20240318_160420.log
20240318_160738 - Deployment finished with 0 error(s)
20240318_160751 - Executing: bun hardhat run scripts/core/deployAllo.ts --no-compile --network ftmTestnet | tee ./reports/deployment-logs/core/deployAllo/ftmTestnet/20240318_160751/deploy-20240318_160751.log
20240318_160951 - Executing: bun hardhat run scripts/core/deployAllo.ts --no-compile --network fantom | tee ./reports/deployment-logs/core/deployAllo/fantom/20240318_160751/deploy-20240318_160751.log
20240318_161151 - Deployment finished with 0 error(s)
20240318_161200 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionDirect.ts --no-compile --network ftmTestnet | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionDirect/ftmTestnet/20240318_161200/deploy-20240318_161200.log
20240318_161321 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionDirect.ts --no-compile --network fantom | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionDirect/fantom/20240318_161200/deploy-20240318_161200.log
20240318_161440 - Deployment finished with 0 error(s)
20240318_161457 - Executing: bun hardhat run scripts/strategies/deployDirectGrants.ts --no-compile --network ftmTestnet | tee ./reports/deployment-logs/strategies/deployDirectGrants/ftmTestnet/20240318_161457/deploy-20240318_161457.log
20240318_161614 - Executing: bun hardhat run scripts/strategies/deployDirectGrants.ts --no-compile --network fantom | tee ./reports/deployment-logs/strategies/deployDirectGrants/fantom/20240318_161457/deploy-20240318_161457.log
20240318_161746 - Deployment finished with 0 error(s)
20240318_162415 - Executing: bun hardhat run scripts/strategies/deployDirectGrants.ts --no-compile --network scroll | tee ./reports/deployment-logs/strategies/deployDirectGrants/scroll/20240318_162415/deploy-20240318_162415.log
20240318_162533 - Executing: bun hardhat run scripts/strategies/deployDirectGrants.ts --no-compile --network sepolia | tee ./reports/deployment-logs/strategies/deployDirectGrants/sepolia/20240318_162533/deploy-20240318_162533.log
20240318_162556 - Deployment finished with 0 error(s)
20240318_163855 - Executing: bun hardhat run scripts/strategies/deployDirectGrants.ts --no-compile --network scroll | tee ./reports/deployment-logs/strategies/deployDirectGrants/scroll/20240318_163855/deploy-20240318_163855.log
20240318_164027 - Deployment finished with 0 error(s)
20240319_124950 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionDirect.ts --no-compile --network mainnet | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionDirect/mainnet/20240319_124950/deploy-20240319_124950.log
20240319_125212 - Deployment finished with 0 error(s)
20240319_125308 - Executing: bun hardhat run scripts/strategies/deployDirectGrants.ts --no-compile --network mainnet | tee ./reports/deployment-logs/strategies/deployDirectGrants/mainnet/20240319_125308/deploy-20240319_125308.log
20240319_125513 - Deployment finished with 0 error(s)
20240409_141904 - Executing: bun hardhat run scripts/core/deployContractFactory.ts --no-compile --network sei-devnet | tee ./reports/deployment-logs/core/deployContractFactory/sei-devnet/20240409_141904/deploy-20240409_141904.log
20240409_141948 - Deployment finished with 0 error(s)
20240409_142035 - Executing: bun hardhat run scripts/core/deployRegistry.ts --no-compile --network sei-devnet | tee ./reports/deployment-logs/core/deployRegistry/sei-devnet/20240409_142035/deploy-20240409_142035.log
20240409_142037 - Deployment finished with 0 error(s)
20240409_142132 - Executing: bun hardhat run scripts/core/deployRegistry.ts --no-compile --network sei-devnet | tee ./reports/deployment-logs/core/deployRegistry/sei-devnet/20240409_142132/deploy-20240409_142132.log
20240409_142228 - Deployment finished with 0 error(s)
20240410_084934 - Executing: bun hardhat run scripts/core/deployRegistry.ts --no-compile --network sei-devnet | tee ./reports/deployment-logs/core/deployRegistry/sei-devnet/20240410_084934/deploy-20240410_084934.log
20240410_085020 - Deployment finished with 0 error(s)
20240410_085601 - Executing: bun hardhat run scripts/core/deployRegistry.ts --no-compile --network sei-devnet | tee ./reports/deployment-logs/core/deployRegistry/sei-devnet/20240410_085601/deploy-20240410_085601.log
20240410_085626 - Executing: bun hardhat run scripts/core/deployRegistry.ts --no-compile --network sei-devnet | tee ./reports/deployment-logs/core/deployRegistry/sei-devnet/20240410_085626/deploy-20240410_085626.log
20240410_085810 - Executing: bun hardhat run scripts/core/deployAllo.ts --no-compile --network sei-devnet | tee ./reports/deployment-logs/core/deployAllo/sei-devnet/20240410_085810/deploy-20240410_085810.log
20240410_085901 - Deployment finished with 0 error(s)
20240410_090804 - Executing: bun hardhat run scripts/core/deployAllo.ts --no-compile --network sei-devnet | tee ./reports/deployment-logs/core/deployAllo/sei-devnet/20240410_090804/deploy-20240410_090804.log
20240410_090849 - Deployment finished with 0 error(s)
20240410_091207 - Executing: bun hardhat run scripts/core/deployContractFactory.ts --no-compile --network sei-devnet | tee ./reports/deployment-logs/core/deployContractFactory/sei-devnet/20240410_091207/deploy-20240410_091207.log
20240410_091345 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionDirect.ts --no-compile --network sei-devnet | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionDirect/sei-devnet/20240410_091345/deploy-20240410_091345.log
20240410_091347 - Deployment finished with 0 error(s)
20240410_091414 - Executing: bun hardhat run scripts/strategies/deployDirectGrants.ts --no-compile --network sei-devnet | tee ./reports/deployment-logs/strategies/deployDirectGrants/sei-devnet/20240410_091414/deploy-20240410_091414.log
20240410_091437 - Deployment finished with 0 error(s)
20240410_103415 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionDirect.ts --no-compile --network sei-devnet | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionDirect/sei-devnet/20240410_103415/deploy-20240410_103415.log
20240410_103439 - Deployment finished with 0 error(s)
20240410_181512 - Executing: bun hardhat run scripts/strategies/deployDirectGrants.ts --no-compile --network sei-devnet | tee ./reports/deployment-logs/strategies/deployDirectGrants/sei-devnet/20240410_181512/deploy-20240410_181512.log
20240410_181521 - Deployment finished with 0 error(s)
20240410_181732 - Executing: bun hardhat run scripts/strategies/deployDirectGrants.ts --no-compile --network sei-devnet | tee ./reports/deployment-logs/strategies/deployDirectGrants/sei-devnet/20240410_181732/deploy-20240410_181732.log
20240410_181733 - Deployment finished with 0 error(s)
20240410_181758 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionDirect.ts --no-compile --network sei-devnet | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionDirect/sei-devnet/20240410_181758/deploy-20240410_181758.log
20240410_181807 - Deployment finished with 0 error(s)
20240410_185857 - Executing: bun hardhat deploy-zksync --network zkSyncTestnet --config era.hardhat.config.ts --script zksync/deployEraRegistry.ts | tee ./reports/deployment-logs/zksync/deployEraRegistry/zkSyncTestnet/20240410_185857/deploy-20240410_185857.log
20240410_190009 - Deployment finished with 0 error(s)
20240410_190338 - Executing: bun hardhat deploy-zksync --network zkSyncTestnet --config era.hardhat.config.ts --script zksync/deployEraAllo.ts | tee ./reports/deployment-logs/zksync/deployEraAllo/zkSyncTestnet/20240410_190338/deploy-20240410_190338.log
20240410_190441 - Deployment finished with 0 error(s)
20240410_190539 - Executing: bun hardhat deploy-zksync --network zkSyncTestnet --config era.hardhat.config.ts --script zksync/strategies/deployEraDirectGrants.ts | tee ./reports/deployment-logs/zksync/strategies/deployEraDirectGrants/zkSyncTestnet/20240410_190539/deploy-20240410_190539.log
20240410_190548 - Deployment finished with 0 error(s)
20240410_190715 - Executing: bun hardhat deploy-zksync --network zkSyncTestnet --config era.hardhat.config.ts --script zksync/strategies/deployEraDirectGrants.ts | tee ./reports/deployment-logs/zksync/strategies/deployEraDirectGrants/zkSyncTestnet/20240410_190715/deploy-20240410_190715.log
20240410_190726 - Deployment finished with 0 error(s)
20240410_190852 - Executing: bun hardhat deploy-zksync --network zkSyncTestnet --config era.hardhat.config.ts --script zksync/strategies/deployEraDirectGrants.ts | tee ./reports/deployment-logs/zksync/strategies/deployEraDirectGrants/zkSyncTestnet/20240410_190852/deploy-20240410_190852.log
20240410_190903 - Deployment finished with 0 error(s)
20240410_191024 - Executing: bun hardhat deploy-zksync --network zkSyncTestnet --config era.hardhat.config.ts --script zksync/strategies/deployEraDirectGrants.ts | tee ./reports/deployment-logs/zksync/strategies/deployEraDirectGrants/zkSyncTestnet/20240410_191024/deploy-20240410_191024.log
20240410_191117 - Deployment finished with 0 error(s)
20240410_191253 - Executing: bun hardhat deploy-zksync --network zkSyncTestnet --config era.hardhat.config.ts --script zksync/strategies/deployEraDonationVotingMerkleDistributionDirect.ts | tee ./reports/deployment-logs/zksync/strategies/deployEraDonationVotingMerkleDistributionDirect/zkSyncTestnet/20240410_191253/deploy-20240410_191253.log
20240410_191348 - Deployment finished with 0 error(s)
20240410_191531 - Executing: bun hardhat deploy-zksync --network zkSyncMainnet --config era.hardhat.config.ts --script core/deployRegistry.ts | tee ./reports/deployment-logs/core/deployRegistry/zkSyncMainnet/20240410_191531/deploy-20240410_191531.log
20240410_191532 - Deployment finished with 0 error(s)
20240410_191602 - Executing: bun hardhat deploy-zksync --network zkSyncMainnet --config era.hardhat.config.ts --script zksync/deployEraRegistry.ts | tee ./reports/deployment-logs/zksync/deployEraRegistry/zkSyncMainnet/20240410_191602/deploy-20240410_191602.log
20240410_191716 - Deployment finished with 0 error(s)
20240410_191731 - Executing: bun hardhat deploy-zksync --network zkSyncMainnet --config era.hardhat.config.ts --script zksync/deployEraAllo.ts | tee ./reports/deployment-logs/zksync/deployEraAllo/zkSyncMainnet/20240410_191731/deploy-20240410_191731.log
20240410_191836 - Deployment finished with 0 error(s)
20240410_191846 - Executing: bun hardhat deploy-zksync --network zkSyncMainnet --config era.hardhat.config.ts --script zksync/strategies/deployEraDirectGrants.ts | tee ./reports/deployment-logs/zksync/strategies/deployEraDirectGrants/zkSyncMainnet/20240410_191846/deploy-20240410_191846.log
20240410_191936 - Deployment finished with 0 error(s)
20240410_191939 - Executing: bun hardhat deploy-zksync --network zkSyncMainnet --config era.hardhat.config.ts --script zksync/strategies/deployEraDirectGrants.ts | tee ./reports/deployment-logs/zksync/strategies/deployEraDirectGrants/zkSyncMainnet/20240410_191939/deploy-20240410_191939.log
20240410_192034 - Deployment finished with 0 error(s)
20240410_192036 - Executing: bun hardhat deploy-zksync --network zkSyncMainnet --config era.hardhat.config.ts --script zksync/strategies/deployEraDirectGrants.ts | tee ./reports/deployment-logs/zksync/strategies/deployEraDirectGrants/zkSyncMainnet/20240410_192036/deploy-20240410_192036.log
20240410_192129 - Deployment finished with 0 error(s)
20240410_192204 - Executing: bun hardhat deploy-zksync --network zkSyncMainnet --config era.hardhat.config.ts --script zksync/strategies/deployEraDirectGrants.ts | tee ./reports/deployment-logs/zksync/strategies/deployEraDirectGrants/zkSyncMainnet/20240410_192204/deploy-20240410_192204.log
20240410_192256 - Deployment finished with 0 error(s)
20240410_192305 - Executing: bun hardhat deploy-zksync --network zkSyncMainnet --config era.hardhat.config.ts --script zksync/strategies/deployEraDonationVotingMerkleDistributionDirect.ts | tee ./reports/deployment-logs/zksync/strategies/deployEraDonationVotingMerkleDistributionDirect/zkSyncMainnet/20240410_192305/deploy-20240410_192305.log
20240410_192400 - Deployment finished with 0 error(s)
20240412_092239 - Executing: bun hardhat run scripts/core/deployRegistry.ts --no-compile --network lukso-testnet | tee ./reports/deployment-logs/core/deployRegistry/lukso-testnet/20240412_092239/deploy-20240412_092239.log
20240412_092416 - Deployment finished with 0 error(s)
20240412_092516 - Executing: bun hardhat run scripts/core/deployAllo.ts --no-compile --network lukso-testnet | tee ./reports/deployment-logs/core/deployAllo/lukso-testnet/20240412_092516/deploy-20240412_092516.log
20240412_092654 - Deployment finished with 0 error(s)
20240412_093030 - Executing: bun hardhat run scripts/core/deployAllo.ts --no-compile --network lukso-testnet | tee ./reports/deployment-logs/core/deployAllo/lukso-testnet/20240412_093030/deploy-20240412_093030.log
20240412_093155 - Deployment finished with 0 error(s)
20240412_093209 - Executing: bun hardhat run scripts/core/deployContractFactory.ts --no-compile --network lukso-testnet | tee ./reports/deployment-logs/core/deployContractFactory/lukso-testnet/20240412_093209/deploy-20240412_093209.log
20240412_093311 - Deployment finished with 0 error(s)
20240412_093347 - Executing: bun hardhat run scripts/strategies/deployDirectGrants.ts --no-compile --network lukso-testnet | tee ./reports/deployment-logs/strategies/deployDirectGrants/lukso-testnet/20240412_093347/deploy-20240412_093347.log
20240412_093426 - Deployment finished with 0 error(s)
20240412_091939 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionDirect.ts --no-compile --network lukso-testnet | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionDirect/lukso-testnet/20240412_091939/deploy-20240412_091939.log
20240412_091948 - Deployment finished with 0 error(s)
20240412_102206 - Executing: bun hardhat run scripts/core/deployRegistry.ts --no-compile --network filecoin-calibration | tee ./reports/deployment-logs/core/deployRegistry/filecoin-calibration/20240412_102206/deploy-20240412_102206.log
20240412_102601 - Deployment finished with 0 error(s)
20240412_195124 - Executing: bun hardhat run scripts/core/deployAllo.ts --no-compile --network filecoin-calibration | tee ./reports/deployment-logs/core/deployAllo/filecoin-calibration/20240412_195124/deploy-20240412_195124.log
20240412_195126 - Deployment finished with 0 error(s)
20240412_203640 - Executing: bun hardhat run scripts/core/deployAllo.ts --no-compile --network filecoin-calibration | tee ./reports/deployment-logs/core/deployAllo/filecoin-calibration/20240412_203640/deploy-20240412_203640.log
20240412_203901 - Deployment finished with 0 error(s)
20240412_233154 - Executing: bun hardhat run scripts/core/deployContractFactory.ts --no-compile --network filecoin-calibration | tee ./reports/deployment-logs/core/deployContractFactory/filecoin-calibration/20240412_233154/deploy-20240412_233154.log
20240412_233509 - Deployment finished with 0 error(s)
20240419_162255 - Executing: bun hardhat run scripts/strategies/deployDirectGrantsLite.ts --no-compile --network sepolia | tee ./reports/deployment-logs/strategies/deployDirectGrantsLite/sepolia/20240419_162255/deploy-20240419_162255.log
20240419_162313 - Deployment finished with 0 error(s)
20240417_222259 - Executing: bun hardhat run scripts/core/deployRegistry.ts --no-compile --network filecoin-mainnet | tee ./reports/deployment-logs/core/deployRegistry/filecoin-mainnet/20240417_222259/deploy-20240417_222259.log
20240417_222631 - Deployment finished with 0 error(s)
20240417_222740 - Executing: bun hardhat run scripts/core/deployAllo.ts --no-compile --network filecoin-mainnet | tee ./reports/deployment-logs/core/deployAllo/filecoin-mainnet/20240417_222740/deploy-20240417_222740.log
20240417_222748 - Deployment finished with 0 error(s)
20240417_225106 - Executing: bun hardhat run scripts/core/deployAllo.ts --no-compile --network filecoin-mainnet | tee ./reports/deployment-logs/core/deployAllo/filecoin-mainnet/20240417_225106/deploy-20240417_225106.log
20240417_225332 - Deployment finished with 0 error(s)
20240417_225457 - Executing: bun hardhat run scripts/core/deployAllo.ts --no-compile --network filecoin-mainnet | tee ./reports/deployment-logs/core/deployAllo/filecoin-mainnet/20240417_225457/deploy-20240417_225457.log
20240417_225602 - Deployment finished with 0 error(s)
20240417_225711 - Executing: bun hardhat run scripts/core/deployContractFactory.ts --no-compile --network filecoin-mainnet | tee ./reports/deployment-logs/core/deployContractFactory/filecoin-mainnet/20240417_225711/deploy-20240417_225711.log
20240417_225843 - Deployment finished with 0 error(s)
20240419_171518 - Executing: bun hardhat run scripts/core/deployRegistry.ts --no-compile --network lukso-mainnet | tee ./reports/deployment-logs/core/deployRegistry/lukso-mainnet/20240419_171518/deploy-20240419_171518.log
20240419_171900 - Deployment finished with 0 error(s)
20240419_172024 - Executing: bun hardhat run scripts/core/deployAllo.ts --no-compile --network lukso-mainnet | tee ./reports/deployment-logs/core/deployAllo/lukso-mainnet/20240419_172024/deploy-20240419_172024.log
20240419_172340 - Deployment finished with 0 error(s)
20240419_172348 - Executing: bun hardhat run scripts/core/deployContractFactory.ts --no-compile --network lukso-mainnet | tee ./reports/deployment-logs/core/deployContractFactory/lukso-mainnet/20240419_172348/deploy-20240419_172348.log
20240419_172609 - Deployment finished with 0 error(s)
20240419_172709 - Executing: bun hardhat run scripts/strategies/deployDirectGrants.ts --no-compile --network lukso-mainnet | tee ./reports/deployment-logs/strategies/deployDirectGrants/lukso-mainnet/20240419_172709/deploy-20240419_172709.log
20240419_172949 - Deployment finished with 0 error(s)
20240419_181832 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionDirect.ts --no-compile --network lukso-mainnet | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionDirect/lukso-mainnet/20240419_181832/deploy-20240419_181832.log
20240419_181903 - Deployment finished with 0 error(s)
